0.303062	0.812688	0.127029	0.773496	0.693333	0.084519	0.954828	0.192577	0.000000
0.050352	0.171651	0.014569	0.313204	0.373315	0.278913	0.769601	0.799758	0.000000
0.236377	0.067432	0.707962	0.620456	0.639642	0.460395	0.268546	0.557817	1.000000
0.194636	0.995801	0.842375	0.877766	0.701565	0.533356	0.660861	0.544601	0.000000
0.588032	0.989544	0.632597	0.576877	0.917057	0.271048	0.819837	0.145577	0.000000
0.740975	0.318749	0.920915	0.848828	0.986288	0.838930	0.816311	0.282242	0.000000
0.990573	0.606965	0.309082	0.517570	0.682252	0.925415	0.394269	0.196613	1.000000
0.448263	0.203060	0.141569	0.086914	0.124490	0.696374	0.516176	0.758807	0.000000
0.005865	0.662390	0.928118	0.119302	0.689314	0.683217	0.175790	0.735419	0.000000
0.074159	0.217996	0.320922	0.436073	0.632876	0.602906	0.336871	0.390209	0.000000
0.921401	0.515071	0.156152	0.856275	0.184662	0.126544	0.326555	0.695026	0.000000
0.188809	0.850897	0.437439	0.921899	0.141868	0.651402	0.047336	0.051496	0.000000
0.747478	0.126879	0.415250	0.599144	0.141765	0.858254	0.974244	0.616837	0.000000
0.756499	0.444742	0.384616	0.105085	0.436859	0.183725	0.636272	0.584407	0.000000
0.310295	0.948757	0.961912	0.923501	0.191971	0.853721	0.307056	0.965813	0.000000
0.525433	0.496012	0.860977	0.649342	0.700070	0.843930	0.385476	0.966878	0.000000
0.522747	0.345296	0.282115	0.745227	0.578643	0.340046	0.432785	0.912457	0.000000
0.077268	0.912821	0.582511	0.683426	0.329001	0.471548	0.383998	0.587460	0.000000
0.423997	0.410809	0.632958	0.488527	0.227565	0.515117	0.386960	0.937640	0.000000
0.107077	0.595853	0.626360	0.169239	0.296057	0.812621	0.435756	0.398638	0.000000
0.479896	0.759025	0.149703	0.381555	0.159291	0.619648	0.113943	0.501812	0.000000
0.644018	0.724084	0.490322	0.508898	0.554023	0.749257	0.449391	0.304800	1.000000
0.375735	0.064413	0.382206	0.141630	0.638515	0.609808	0.431314	0.416872	0.000000
0.521977	0.146787	0.750207	0.026418	0.401649	0.367353	0.358346	0.899875	0.000000
0.657085	0.134793	0.480036	0.800080	0.971723	0.174626	0.272214	0.060304	0.000000
0.215484	0.300665	0.272582	0.361751	0.058048	0.122821	0.572802	0.859417	0.000000
0.715475	0.817991	0.354853	0.060578	0.923404	0.917871	0.063250	0.481571	1.000000
0.226895	0.387312	0.442779	0.458886	0.197302	0.017699	0.566751	0.482045	0.000000
0.345709	0.363894	0.048274	0.097610	0.751898	0.481378	0.378984	0.336497	0.000000
0.186339	0.845024	0.097825	0.030644	0.794298	0.416546	0.781228	0.844742	0.000000
0.661731	0.341091	0.874487	0.333948	0.581266	0.208271	0.927713	0.045655	0.000000
0.187736	0.800240	0.782290	0.859331	0.217526	0.593929	0.520456	0.397003	0.000000
0.457689	0.769428	0.620671	0.824233	0.100357	0.398965	0.826680	0.933881	0.000000
0.060288	0.956425	0.225227	0.038023	0.710387	0.168058	0.044140	0.424950	1.000000
0.625366	0.370171	0.291204	0.224029	0.913630	0.082941	0.357856	0.013650	0.000000
0.567842	0.082091	0.205173	0.001023	0.283072	0.495283	0.702938	0.701437	0.000000
0.611296	0.944450	0.266224	0.492880	0.817794	0.802675	0.212502	0.209938	0.000000
0.532576	0.390714	0.656202	0.373269	0.889098	0.312698	0.807982	0.535284	0.000000
0.381805	0.006345	0.959117	0.174367	0.896254	0.502636	0.892187	0.599956	0.000000
0.454396	0.079125	0.120342	0.064773	0.522570	0.136462	0.819114	0.169967	0.000000
0.278648	0.101867	0.816857	0.481672	0.024951	0.398591	0.295117	0.711537	0.000000
0.620757	0.643539	0.328489	0.582360	0.708050	0.680984	0.671607	0.938584	0.000000
0.862503	0.129316	0.221681	0.917506	0.000832	0.081474	0.008600	0.573020	0.000000
0.311238	0.705384	0.686862	0.423970	0.072690	0.438660	0.521778	0.481591	0.000000
0.759084	0.481830	0.166614	0.596396	0.983528	0.544240	0.625881	0.425758	0.000000
0.295110	0.781289	0.178039	0.915358	0.455854	0.030984	0.688861	0.279006	0.000000
0.709251	0.071651	0.994239	0.354375	0.889590	0.001560	0.129575	0.186829	0.000000
0.505703	0.208517	0.814681	0.273926	0.993477	0.264250	0.252528	0.762642	0.000000
0.694620	0.667351	0.642561	0.935991	0.123176	0.447328	0.766987	0.821185	1.000000
0.820750	0.907917	0.711211	0.820473	0.971818	0.920223	0.847671	0.694436	0.000000
0.043752	0.575342	0.826849	0.980693	0.661406	0.679295	0.001872	0.046041	0.000000
0.736576	0.824685	0.712698	0.699269	0.345624	0.801973	0.423115	0.395351	0.000000
0.806590	0.378156	0.518491	0.047308	0.747645	0.261206	0.389280	0.462972	1.000000
0.247456	0.137203	0.291274	0.970078	0.968019	0.929420	0.600131	0.374099	0.000000
0.964550	0.479697	0.445483	0.550111	0.043265	0.022669	0.429497	0.533533	0.000000
0.304579	0.200358	0.395402	0.857585	0.785997	0.585255	0.483116	0.991326	0.000000
0.897976	0.508933	0.985425	0.294821	0.202006	0.729126	0.194229	0.248836	0.000000
0.059743	0.912187	0.513216	0.811888	0.713776	0.654878	0.167510	0.909987	1.000000
0.908322	0.343909	0.993586	0.789050	0.060608	0.264448	0.269888	0.851798	0.000000
0.468301	0.730998	0.851476	0.088542	0.775713	0.115530	0.101862	0.700216	0.000000
0.494387	0.478156	0.138293	0.436501	0.974974	0.890970	0.867120	0.489770	0.000000
0.654844	0.961784	0.492811	0.808076	0.650212	0.129990	0.575335	0.567350	0.000000
0.602242	0.247896	0.959847	0.721762	0.822360	0.216033	0.710588	0.456488	1.000000
0.123693	0.629455	0.038277	0.818030	0.476204	0.055696	0.020837	0.810953	1.000000
0.947907	0.140108	0.281277	0.126421	0.331897	0.083691	0.761509	0.227643	1.000000
0.215766	0.688923	0.141324	0.821666	0.035154	0.608252	0.392045	0.807285	1.000000
0.833085	0.302676	0.855679	0.852623	0.868381	0.720694	0.150500	0.357247	1.000000
0.736162	0.588506	0.038182	0.600750	0.270889	0.988693	0.634824	0.358081	1.000000
0.984920	0.582552	0.809063	0.045157	0.889736	0.946262	0.099213	0.982499	0.000000
0.055034	0.315523	0.918055	0.113837	0.775588	0.966063	0.942125	0.249625	0.000000
0.029561	0.939019	0.190199	0.833768	0.641307	0.401861	0.593536	0.874797	0.000000
0.167568	0.858643	0.183740	0.601375	0.347156	0.850480	0.080737	0.511140	1.000000
0.735539	0.225826	0.059543	0.974610	0.545276	0.628332	0.979257	0.854758	0.000000
0.394551	0.186857	0.333218	0.148075	0.856935	0.227341	0.086489	0.091422	0.000000
0.419448	0.044102	0.103390	0.152858	0.632074	0.127278	0.266024	0.955396	0.000000
0.293442	0.219649	0.857600	0.933487	0.505837	0.872623	0.143623	0.446894	0.000000
0.551977	0.702437	0.225234	0.113269	0.481492	0.622224	0.548337	0.520396	1.000000
0.251685	0.924157	0.311402	0.833639	0.598418	0.480460	0.962110	0.648385	0.000000
0.348134	0.279482	0.314190	0.772769	0.523539	0.515482	0.635827	0.136469	0.000000
0.038387	0.822074	0.095360	0.529333	0.124184	0.154205	0.716334	0.137634	0.000000
0.208461	0.703088	0.525701	0.285715	0.254258	0.774407	0.048267	0.357702	1.000000
0.745970	0.608340	0.740817	0.383723	0.038641	0.104094	0.880901	0.636673	1.000000
0.666925	0.144659	0.547502	0.439795	0.535226	0.160558	0.833857	0.198705	1.000000
0.066911	0.248193	0.318983	0.947257	0.001009	0.675790	0.625348	0.044463	1.000000
0.930813	0.362802	0.516416	0.043138	0.069597	0.250508	0.125424	0.811817	0.000000
0.032665	0.349588	0.219718	0.397384	0.567444	0.069083	0.053175	0.337272	0.000000
0.166682	0.570402	0.447467	0.589011	0.890347	0.311073	0.258112	0.099737	0.000000
0.071452	0.253296	0.883411	0.270982	0.369318	0.854814	0.365898	0.553124	0.000000
0.325366	0.891889	0.790449	0.859589	0.690930	0.025619	0.235444	0.996133	0.000000
0.704986	0.645503	0.825738	0.263636	0.339078	0.372576	0.819560	0.391156	1.000000
0.227124	0.071574	0.556831	0.405981	0.025611	0.567947	0.261635	0.147598	0.000000
0.019350	0.337821	0.024876	0.742060	0.785824	0.089894	0.019076	0.436119	1.000000
0.393692	0.318878	0.090640	0.248610	0.705038	0.336324	0.106234	0.603720	0.000000
0.548440	0.304889	0.185324	0.415795	0.606679	0.215704	0.255865	0.182553	0.000000
0.225884	0.832959	0.705112	0.574744	0.944837	0.571344	0.358794	0.472670	0.000000
0.120742	0.571465	0.260015	0.155447	0.015059	0.757466	0.066173	0.310511	0.000000
0.696668	0.368245	0.750235	0.345546	0.797290	0.532884	0.224601	0.429463	0.000000
0.191399	0.209015	0.229895	0.163908	0.343458	0.469612	0.166987	0.863838	0.000000
0.737133	0.807318	0.097108	0.007016	0.506403	0.698045	0.874648	0.636008	1.000000
0.928430	0.374981	0.082666	0.200055	0.901693	0.967875	0.319444	0.536248	0.000000
0.747812	0.243308	0.751974	0.676722	0.285311	0.973381	0.678575	0.112561	0.000000
0.747375	0.090882	0.257027	0.080392	0.189644	0.462418	0.983496	0.894671	0.000000
0.976261	0.744655	0.343401	0.365711	0.747054	0.965356	0.532133	0.900703	0.000000
0.984397	0.775804	0.323499	0.962463	0.154891	0.578402	0.018651	0.479327	0.000000
0.914262	0.574725	0.831685	0.913354	0.504097	0.518841	0.200515	0.595529	0.000000
0.178673	0.100828	0.140163	0.101596	0.255963	0.023459	0.979023	0.046772	0.000000
0.200885	0.823486	0.354981	0.887878	0.148282	0.240797	0.317152	0.831499	0.000000
0.108468	0.437484	0.946327	0.964078	0.611748	0.385188	0.642318	0.632496	0.000000
0.753802	0.950277	0.853733	0.753204	0.679460	0.715434	0.959752	0.865214	1.000000
0.704074	0.535619	0.080177	0.948702	0.278906	0.843038	0.074286	0.903352	1.000000
0.439429	0.235326	0.546931	0.577240	0.026258	0.504773	0.973068	0.746156	0.000000
0.880240	0.229271	0.316679	0.208903	0.263774	0.877132	0.472099	0.675891	0.000000
0.421937	0.773908	0.564638	0.170166	0.083369	0.263506	0.269035	0.085701	0.000000
0.680921	0.538005	0.051643	0.486578	0.451059	0.491254	0.323467	0.156578	0.000000
0.863976	0.404034	0.531644	0.817641	0.434012	0.504175	0.963709	0.126977	0.000000
0.485329	0.734288	0.769823	0.457314	0.607649	0.165858	0.800903	0.158942	0.000000
0.587965	0.732781	0.437110	0.381169	0.218644	0.406828	0.141932	0.821698	0.000000
0.710582	0.494212	0.330427	0.011131	0.400911	0.830732	0.181027	0.538473	0.000000
0.885140	0.499788	0.178713	0.084732	0.230326	0.982095	0.707480	0.252954	1.000000
0.202627	0.833917	0.690638	0.379538	0.027963	0.350556	0.718188	0.963759	1.000000
0.373201	0.009539	0.292418	0.515360	0.522673	0.462194	0.131832	0.003754	1.000000
0.837982	0.064433	0.413967	0.503314	0.300769	0.782112	0.816316	0.428359	0.000000
0.212543	0.419553	0.561874	0.776274	0.103561	0.541246	0.250486	0.473564	0.000000
0.246048	0.317834	0.105463	0.910938	0.715961	0.225561	0.541370	0.988271	0.000000
0.996886	0.085640	0.004527	0.785020	0.518996	0.156105	0.165768	0.152923	0.000000
0.193378	0.332239	0.740611	0.159590	0.385327	0.345055	0.742075	0.001350	1.000000
0.170144	0.879878	0.846573	0.716353	0.813018	0.408155	0.677646	0.527434	0.000000
0.427986	0.218479	0.734960	0.821356	0.336389	0.231902	0.287505	0.560220	0.000000
0.111235	0.752990	0.538925	0.516009	0.201381	0.681573	0.757545	0.019282	0.000000
0.463160	0.570684	0.475244	0.920782	0.845562	0.407860	0.516244	0.304944	0.000000
0.269517	0.904154	0.395517	0.478432	0.919612	0.142896	0.082336	0.438351	0.000000
0.485063	0.990119	0.622908	0.082169	0.938150	0.845233	0.645510	0.709343	0.000000
0.860785	0.767925	0.984753	0.791029	0.817945	0.087876	0.953788	0.551227	0.000000
0.702663	0.380499	0.523982	0.487745	0.834383	0.526850	0.558872	0.635022	0.000000
0.657993	0.752063	0.242024	0.930232	0.435279	0.413017	0.621229	0.149275	0.000000
0.767139	0.762188	0.777314	0.379518	0.339237	0.281831	0.805751	0.774215	1.000000
0.318796	0.515950	0.187322	0.988025	0.029921	0.838780	0.372175	0.030731	0.000000
0.516455	0.991383	0.778962	0.073540	0.618954	0.509898	0.807946	0.482586	1.000000
0.123385	0.476207	0.757739	0.008466	0.824525	0.411743	0.090201	0.405409	1.000000
0.244506	0.602231	0.393398	0.744628	0.717211	0.046878	0.493261	0.760318	0.000000
0.432790	0.305875	0.267602	0.279054	0.250237	0.355668	0.574676	0.012648	1.000000
0.001481	0.864385	0.194221	0.612891	0.533469	0.219213	0.466504	0.797620	0.000000
0.430463	0.008420	0.965734	0.463633	0.148676	0.399909	0.918413	0.337340	1.000000
0.787891	0.880508	0.108833	0.027911	0.084655	0.179660	0.567325	0.483079	1.000000
0.705099	0.520410	0.590363	0.627456	0.316871	0.129066	0.874535	0.162842	0.000000
0.958300	0.680261	0.751818	0.537893	0.443028	0.962442	0.053853	0.180355	0.000000
0.542741	0.503446	0.653007	0.693386	0.047529	0.082329	0.922797	0.970480	0.000000
0.450684	0.599996	0.379477	0.948239	0.135842	0.151666	0.919468	0.364171	0.000000
0.590097	0.997060	0.639910	0.120969	0.850388	0.753146	0.176185	0.164721	1.000000
0.800960	0.608821	0.688839	0.614695	0.917127	0.838008	0.775813	0.721815	0.000000
0.794576	0.401362	0.700269	0.080165	0.640658	0.261000	0.471290	0.095618	0.000000
0.335596	0.360488	0.108146	0.913001	0.478787	0.071301	0.506012	0.616402	0.000000
0.213483	0.051142	0.897884	0.840215	0.278210	0.866120	0.971907	0.009683	1.000000
0.621076	0.770952	0.520932	0.258839	0.729342	0.806876	0.458414	0.595638	1.000000
0.183128	0.530120	0.843611	0.994934	0.743266	0.599927	0.454276	0.103901	0.000000
0.795651	0.779041	0.258862	0.840568	0.721211	0.318986	0.241910	0.786156	0.000000
0.883386	0.036096	0.638162	0.769134	0.118582	0.759537	0.952855	0.718505	1.000000
0.724481	0.878952	0.627132	0.421998	0.744030	0.931553	0.587747	0.615270	0.000000
0.342913	0.062506	0.482292	0.579459	0.735911	0.988758	0.246392	0.547341	0.000000
0.211816	0.881416	0.675164	0.631275	0.344596	0.330043	0.290082	0.129281	0.000000
0.098084	0.597531	0.750533	0.933374	0.902041	0.932014	0.323740	0.039953	0.000000
0.910122	0.333548	0.251379	0.556407	0.633566	0.173560	0.319019	0.370432	0.000000
0.526133	0.639200	0.060638	0.215984	0.090513	0.214159	0.340211	0.074654	0.000000
0.451268	0.597010	0.501656	0.720075	0.436222	0.416246	0.240686	0.469976	0.000000
0.345771	0.322464	0.981062	0.298657	0.550939	0.240074	0.736949	0.910526	1.000000
0.956862	0.122056	0.066200	0.204901	0.171612	0.046342	0.209460	0.202365	1.000000
0.115370	0.573467	0.187054	0.608913	0.546103	0.136296	0.702475	0.151937	0.000000
0.920359	0.747790	0.978918	0.961654	0.496336	0.880703	0.293606	0.685353	0.000000
0.470742	0.505347	0.913603	0.142513	0.348737	0.821401	0.555074	0.267206	0.000000
0.769496	0.253403	0.066983	0.590043	0.202888	0.260023	0.700726	0.999162	1.000000
0.380904	0.484216	0.546980	0.783351	0.877573	0.374519	0.130196	0.247873	0.000000
0.935857	0.378357	0.242998	0.541289	0.646837	0.086990	0.870269	0.848364	1.000000
0.730437	0.082677	0.466665	0.120205	0.456425	0.756908	0.912316	0.430828	0.000000
0.570922	0.198504	0.990794	0.017913	0.183612	0.474135	0.501983	0.533768	0.000000
0.928697	0.572124	0.910193	0.110220	0.712625	0.052381	0.309788	0.210489	0.000000
0.587605	0.649681	0.083435	0.043683	0.994642	0.512646	0.814840	0.944814	0.000000
0.144467	0.665208	0.504888	0.920630	0.788266	0.641040	0.907848	0.769301	0.000000
0.763914	0.686301	0.074265	0.307862	0.691342	0.383078	0.909447	0.732215	0.000000
0.276247	0.992320	0.459210	0.618242	0.317897	0.270873	0.873402	0.544583	0.000000
0.430236	0.673056	0.525058	0.366373	0.907188	0.426219	0.311250	0.981967	0.000000
0.261711	0.023964	0.957288	0.088733	0.524757	0.822209	0.597962	0.646997	0.000000
0.006855	0.341308	0.770245	0.328938	0.093568	0.206477	0.361562	0.938423	1.000000
0.311242	0.653255	0.405636	0.269863	0.417173	0.193567	0.430633	0.109622	0.000000
0.701876	0.109559	0.753616	0.035759	0.218282	0.373196	0.222436	0.810468	0.000000
0.687548	0.109448	0.621899	0.595829	0.786165	0.823698	0.170263	0.230753	0.000000
0.629591	0.380182	0.594449	0.739230	0.845233	0.426449	0.131977	0.616969	1.000000
0.977284	0.652272	0.003236	0.641431	0.595779	0.906891	0.836835	0.515319	1.000000
0.478387	0.822917	0.469393	0.252388	0.717991	0.220202	0.392709	0.964674	1.000000
0.539484	0.799531	0.342604	0.633331	0.029519	0.412249	0.741306	0.757583	0.000000
0.333366	0.615676	0.694645	0.693949	0.936672	0.535640	0.665110	0.286432	0.000000
0.246666	0.317932	0.647836	0.411754	0.962929	0.690304	0.220660	0.985016	0.000000
0.586402	0.235924	0.317986	0.749643	0.094830	0.165791	0.562227	0.691397	1.000000
0.680460	0.164843	0.985300	0.837106	0.627133	0.702694	0.590250	0.946479	0.000000
0.864388	0.821200	0.252323	0.939916	0.645860	0.253417	0.024095	0.998664	0.000000
0.363964	0.145113	0.646311	0.595692	0.892498	0.084170	0.692655	0.347942	0.000000
0.640115	0.639487	0.241950	0.199082	0.683213	0.785730	0.544693	0.986087	0.000000
0.655002	0.033060	0.368129	0.767141	0.367556	0.715900	0.766483	0.832252	1.000000
0.680633	0.611026	0.713279	0.373236	0.484956	0.576637	0.025167	0.453528	0.000000
0.851125	0.743465	0.101781	0.624346	0.872700	0.774930	0.588861	0.488692	1.000000
0.217042	0.145593	0.670770	0.461985	0.648359	0.702289	0.502687	0.130460	1.000000
0.070084	0.996731	0.810593	0.820432	0.600432	0.389407	0.750156	0.398454	0.000000
0.076808	0.204946	0.606365	0.700121	0.425052	0.394861	0.046808	0.524032	1.000000
0.130286	0.421805	0.811555	0.576740	0.604279	0.830590	0.557318	0.582372	0.000000
0.880254	0.009426	0.100703	0.595782	0.951944	0.623476	0.936552	0.686000	0.000000
0.480938	0.545486	0.533684	0.861081	0.369110	0.988774	0.457416	0.236270	0.000000
0.814186	0.041860	0.176362	0.228882	0.069159	0.725358	0.809972	0.219784	0.000000
0.482987	0.682517	0.899958	0.016192	0.875123	0.873035	0.776680	0.684767	0.000000
0.626332	0.305411	0.648995	0.217110	0.687611	0.907106	0.819142	0.873000	0.000000
0.270307	0.278449	0.555585	0.715403	0.445671	0.204913	0.797671	0.762210	0.000000
0.673741	0.301266	0.546784	0.925300	0.541669	0.761064	0.442609	0.515967	0.000000
0.523306	0.511945	0.347372	0.066275	0.747573	0.288333	0.026335	0.259435	1.000000
0.876952	0.062519	0.751308	0.016805	0.338233	0.702759	0.839463	0.852294	0.000000
0.622306	0.657280	0.276800	0.053812	0.802561	0.871486	0.604249	0.288794	0.000000
0.290694	0.770736	0.115414	0.016747	0.692211	0.830451	0.176223	0.703927	1.000000
0.858119	0.081524	0.009240	0.442231	0.674806	0.972726	0.816182	0.601242	0.000000
0.796865	0.749706	0.658482	0.177691	0.392268	0.284737	0.959618	0.588564	1.000000
0.257707	0.423235	0.615295	0.021976	0.276059	0.752396	0.268052	0.236441	1.000000
0.570303	0.935339	0.856270	0.250149	0.354925	0.239729	0.940636	0.906604	1.000000
0.428672	0.540555	0.771190	0.229651	0.757409	0.391542	0.168104	0.704201	0.000000
0.352150	0.770321	0.733899	0.117802	0.659967	0.230655	0.770816	0.143101	1.000000
0.406593	0.164047	0.364577	0.781314	0.677763	0.553734	0.778357	0.642731	0.000000
0.873104	0.350773	0.283020	0.160825	0.723952	0.256156	0.606816	0.342425	1.000000
0.710841	0.928180	0.502041	0.809721	0.791737	0.220350	0.232601	0.686384	0.000000
0.266477	0.717042	0.207752	0.808355	0.286949	0.152866	0.626995	0.748574	0.000000
0.170626	0.033314	0.435107	0.687547	0.379430	0.502259	0.230533	0.872604	1.000000
0.016355	0.892202	0.407310	0.839269	0.821325	0.853960	0.093630	0.816682	0.000000
0.276596	0.030351	0.111466	0.906189	0.108384	0.863594	0.623736	0.192249	1.000000
0.538970	0.938030	0.125641	0.325855	0.405826	0.301705	0.141420	0.127860	0.000000
0.023245	0.082193	0.152370	0.209134	0.199032	0.893236	0.937576	0.766313	0.000000
0.466127	0.545700	0.456811	0.480554	0.558641	0.051268	0.392403	0.054292	0.000000
0.417605	0.310686	0.175122	0.252252	0.140713	0.679095	0.315673	0.026868	1.000000
0.588475	0.200511	0.362366	0.486102	0.128580	0.939472	0.971253	0.369922	0.000000
0.392665	0.012687	0.771790	0.970311	0.733503	0.298833	0.041544	0.117521	1.000000
0.406260	0.062776	0.450400	0.788223	0.945033	0.300273	0.665324	0.246410	0.000000
0.032613	0.547442	0.661264	0.724326	0.155294	0.232511	0.485922	0.684691	1.000000
0.544112	0.855305	0.771654	0.494493	0.986161	0.736751	0.679245	0.840844	0.000000
0.445812	0.045276	0.125158	0.412920	0.398414	0.430784	0.604303	0.814021	0.000000
0.646607	0.558712	0.610523	0.438708	0.039469	0.724036	0.485347	0.158843	0.000000
0.620169	0.813530	0.376646	0.528927	0.455451	0.625849	0.531105	0.418417	1.000000
0.362654	0.524223	0.453223	0.124491	0.568255	0.194754	0.448436	0.555777	0.000000
0.180404	0.771163	0.308920	0.162277	0.029457	0.507309	0.629356	0.145012	1.000000
0.426626	0.694556	0.122952	0.585450	0.374260	0.364619	0.839836	0.353059	0.000000
0.509112	0.281888	0.276624	0.734108	0.789905	0.759282	0.931999	0.868471	0.000000
0.352275	0.388944	0.201832	0.519313	0.657453	0.138525	0.090189	0.583507	0.000000
0.727585	0.526186	0.244971	0.675945	0.872253	0.245477	0.615469	0.189444	0.000000
0.752491	0.291863	0.164853	0.697389	0.403163	0.619411	0.702424	0.815228	0.000000
0.026074	0.932748	0.493178	0.853397	0.184284	0.858753	0.030194	0.356866	0.000000
0.245309	0.017016	0.107203	0.008334	0.495839	0.904403	0.486722	0.534337	0.000000
0.701854	0.113924	0.991642	0.222359	0.899148	0.756716	0.102318	0.256443	0.000000
0.835013	0.323670	0.381429	0.027994	0.062951	0.842835	0.160211	0.722734	0.000000
0.985966	0.549398	0.370545	0.132390	0.748795	0.539691	0.671360	0.830474	0.000000
0.372827	0.600074	0.717875	0.934515	0.273438	0.283540	0.452727	0.854707	0.000000
0.783142	0.439921	0.318804	0.596158	0.437033	0.222874	0.448621	0.307984	0.000000
0.701250	0.080946	0.369678	0.145388	0.553599	0.267901	0.095982	0.180844	0.000000
0.642485	0.911729	0.043346	0.337573	0.605994	0.370391	0.042108	0.142104	0.000000
0.962276	0.339711	0.992731	0.341259	0.951086	0.709371	0.714215	0.276412	0.000000
0.944154	0.954732	0.443199	0.242764	0.748312	0.012707	0.672235	0.317397	0.000000
0.488783	0.854364	0.604427	0.923613	0.071265	0.156179	0.822937	0.361330	0.000000
0.501654	0.371858	0.749224	0.407886	0.876872	0.886768	0.038405	0.738714	0.000000
0.837044	0.334592	0.375631	0.722570	0.523481	0.822046	0.087741	0.193574	1.000000
0.782280	0.941516	0.752607	0.762035	0.757567	0.621470	0.342140	0.510743	0.000000
0.329380	0.292196	0.369988	0.937303	0.411163	0.665168	0.116278	0.072625	1.000000
0.237702	0.773980	0.306920	0.567600	0.566861	0.527021	0.121867	0.078383	0.000000
0.698949	0.773233	0.106442	0.389909	0.523891	0.654610	0.227004	0.149408	0.000000
0.802738	0.131666	0.482026	0.519092	0.416244	0.737600	0.983688	0.204747	0.000000
0.496681	0.786835	0.465456	0.925328	0.769285	0.706197	0.498212	0.806064	0.000000
0.024968	0.268723	0.591934	0.472777	0.346693	0.760694	0.394187	0.600735	0.000000
0.204405	0.072497	0.991908	0.570692	0.570749	0.175035	0.366972	0.167965	0.000000
0.263175	0.085850	0.961147	0.130074	0.669080	0.384611	0.769609	0.718429	0.000000
0.396693	0.327907	0.528364	0.077752	0.354218	0.003991	0.071720	0.412009	0.000000
0.946629	0.600915	0.852617	0.085174	0.767812	0.102099	0.292832	0.554615	0.000000
0.139877	0.985805	0.042570	0.804670	0.219416	0.024610	0.552149	0.399396	0.000000
0.611660	0.613639	0.243424	0.322000	0.127229	0.187939	0.684590	0.632039	0.000000
0.387653	0.950784	0.288890	0.658901	0.316425	0.391838	0.005134	0.626134	0.000000
0.807417	0.578102	0.666692	0.032635	0.318881	0.550379	0.666342	0.412927	0.000000
0.561316	0.430104	0.411070	0.341329	0.561532	0.758374	0.664715	0.156372	0.000000
0.088831	0.730396	0.744714	0.643566	0.562125	0.972546	0.012259	0.303255	1.000000
0.587126	0.762957	0.734058	0.097246	0.321862	0.737601	0.363948	0.255204	0.000000
0.645888	0.597746	0.688270	0.202566	0.108878	0.724089	0.833468	0.303076	1.000000
0.592437	0.686281	0.050156	0.714763	0.667637	0.097933	0.371432	0.944629	1.000000
0.337232	0.218410	0.558164	0.297780	0.705947	0.414081	0.578774	0.185851	0.000000
